customerID,MonthlyCharges,TotalCharges,genero_bi,es_adultoMayor,pareja_bi,dependiente_bi,tiempo_servicio_bi,Multiple_lineas_bi,InternetService_bi,Servicio_Telefonico_bi,proteccion_equipo_bi,Respaldo_info_bi,Soporte_tecnico_bi,Streaming_bi,streaming_peliculas_bi,contrato_bi,Faturacion_electronica_bi,FormaPago_bi,Churn_bi
7351-KYHQH,64.95,493.65,Femenino,Si,No,No,7-12,No,DSL,Si,Si,Si,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
7643-RCHXS,19.35,1263.85,Femenino,No,Si,Si,> 60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque Electronico,Clientes Retenidos
8246-SHFGA,21.1,385.55,Masculino,No,No,No,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Tarjeta de Credito,Clientes Retenidos
8387-MOJJT,77.95,3384,Femenino,No,Si,Si,37-48,No,Fibra Optica,Si,No,No,No,Si,No,Mes a Mes,Si,Tarjeta de Credito,Clientes No Retenidos
0620-XEFWH,18.85,84.2,Masculino,No,Si,Si,1-6,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
6485-QXWWE,26.0,1638.7,Femenino,No,No,Si,> 60,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Transferencia Bancaria,Clientes Retenidos
2761-OCIAX,74.7,165.4,Masculino,Si,No,No,1-6,No,Fibra Optica,Si,No,Si,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
7321-VGNKU,70.35,120.25,Femenino,No,Si,No,1-6,No,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
5327-CNLUQ,96.9,4473.45,Masculino,No,Si,No,37-48,Si,Fibra Optica,Si,Si,Si,No,Si,No,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
7552-KEYGT,19.55,520.55,Masculino,No,Si,No,25-36,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Transferencia Bancaria,Clientes Retenidos
5816-JMLGY,80.4,5717.85,Femenino,No,Si,Si,> 60,No,DSL,Si,Si,Si,Si,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
3068-OMWZA,88.8,88.8,Masculino,Si,No,No,1-6,Si,Fibra Optica,Si,Si,No,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
2927-QRRQV,94.65,4312.5,Masculino,No,Si,No,37-48,Si,Fibra Optica,Si,Si,Si,No,Si,No,Dos Años,Si,Cheque Electronico,Clientes Retenidos
6032-KRXXO,90.25,2755.35,Masculino,No,No,No,25-36,No,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
7459-RRWQZ,64.65,994.55,Femenino,No,No,No,13-24,Si,DSL,Si,No,No,No,No,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
6265-SXWBU,95.75,6511.25,Masculino,No,Si,Si,> 60,Si,Fibra Optica,Si,Si,Si,No,Si,No,Dos Años,No,Tarjeta de Credito,Clientes Retenidos
7941-RCJOW,19.55,1218.65,Masculino,No,No,No,> 60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
6374-NTQLP,104.1,7447.7,Masculino,Si,Si,Si,> 60,No,Fibra Optica,Si,Si,No,Si,Si,Si,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
4154-AQUGT,89.05,1169.35,Masculino,Si,Si,No,13-24,No,Fibra Optica,Si,No,Si,Si,No,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
2387-KDZQY,20.1,279.5,Masculino,No,No,No,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,Si,Cheque por Correo,Clientes Retenidos
3584-WKTTW,111.55,5720.35,Masculino,No,Si,No,49-60,Si,Fibra Optica,Si,Si,No,Si,Si,Si,Dos Años,Si,Cheque Electronico,Clientes Retenidos
3399-BMLVW,60.5,3121.45,Masculino,No,Si,Si,49-60,No,DSL,Si,No,Si,Si,No,No,Un Año,No,Tarjeta de Credito,Clientes Retenidos
1971-DTCZB,90.95,6468.6,Femenino,No,Si,No,> 60,Si,DSL,Si,Si,Si,Si,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
3092-IGHWF,87.4,5918.8,Masculino,No,Si,Si,> 60,Si,Fibra Optica,Si,Si,Si,No,No,No,Dos Años,No,Cheque Electronico,Clientes No Retenidos
3374-PZLXD,19.7,675.6,Masculino,No,No,No,25-36,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
3813-DHBBB,50.95,3521.7,Masculino,No,Si,No,> 60,Sin Servicio Telefonico,DSL,No,No,Si,Si,No,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
2812-REYAT,20.05,923.1,Femenino,No,Si,No,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,Si,Transferencia Bancaria,Clientes Retenidos
6518-PPLMZ,19.4,1110.35,Masculino,No,Si,Si,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Cheque por Correo,Clientes Retenidos
4939-KYYPY,59.45,1611.65,Masculino,No,No,No,25-36,Si,DSL,Si,Si,No,Si,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
8017-LXHFA,94.75,2293.6,Femenino,Si,No,No,13-24,No,Fibra Optica,Si,No,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
5930-GBIWP,81.5,5553.25,Masculino,No,No,No,> 60,Si,DSL,Si,Si,Si,Si,No,Si,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
6022-KOUQO,29.05,44.75,Femenino,No,Si,Si,1-6,Sin Servicio Telefonico,DSL,No,No,No,Si,No,No,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
6352-TWCAU,86.45,3029.1,Femenino,No,No,No,25-36,Si,Fibra Optica,Si,No,No,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
2361-UPSND,70.6,3231.05,Femenino,No,Si,No,37-48,No,DSL,Si,No,Si,Si,No,Si,Dos Años,No,Cheque por Correo,Clientes Retenidos
6035-RIIOM,97.2,5129.45,Femenino,No,No,No,49-60,Si,Fibra Optica,Si,No,Si,No,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
2929-QNSRW,98.25,5508.35,Femenino,No,Si,No,49-60,Si,Fibra Optica,Si,No,Si,No,Si,Si,Dos Años,Si,Cheque Electronico,Clientes No Retenidos
1262-OPMFY,75.75,655.9,Femenino,No,Si,No,7-12,No,Fibra Optica,Si,Si,No,No,No,No,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
9504-DSHWM,59.2,1191.2,Masculino,No,No,No,13-24,Si,DSL,Si,No,No,Si,No,No,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
5035-BVCXS,75.9,866.4,Masculino,No,No,No,7-12,No,Fibra Optica,Si,No,Si,No,No,No,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
6267-DCFFZ,90.05,2627.2,Femenino,Si,Si,No,25-36,Si,Fibra Optica,Si,No,Si,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
3533-UVMOM,70.95,4741.45,Masculino,No,Si,No,> 60,No,DSL,Si,Si,Si,No,No,Si,Un Año,No,Transferencia Bancaria,Clientes Retenidos
2439-LYPMQ,102.6,4009.2,Masculino,Si,Si,No,37-48,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
4248-QPAVC,85.35,1463.45,Femenino,Si,Si,No,13-24,Si,Fibra Optica,Si,Si,No,No,No,No,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
1899-VXWXM,106.1,5082.8,Masculino,No,No,No,37-48,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Dos Años,Si,Tarjeta de Credito,Clientes No Retenidos
1478-VPOAD,43.8,43.8,Femenino,No,No,No,1-6,No,DSL,Si,No,No,No,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
9995-HOTOH,59.0,3707.6,Masculino,No,Si,Si,> 60,Sin Servicio Telefonico,DSL,No,Si,Si,No,Si,Si,Un Año,No,Cheque Electronico,Clientes Retenidos
2988-PLAHS,69.95,220.45,Femenino,No,No,No,1-6,No,DSL,Si,Si,No,No,Si,Si,Dos Años,Si,Cheque Electronico,Clientes Retenidos
1371-OJCEK,24.35,1133.7,Femenino,No,No,No,37-48,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Transferencia Bancaria,Clientes Retenidos
4999-IEZLT,29.45,1983.15,Masculino,No,No,No,> 60,Sin Servicio Telefonico,DSL,No,No,No,Si,No,No,Dos Años,No,Tarjeta de Credito,Clientes Retenidos
8883-ANODQ,84.4,5746.75,Femenino,No,Si,Si,> 60,Si,Fibra Optica,Si,Si,Si,No,No,No,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
4690-LLKUA,45.05,770.6,Masculino,Si,No,No,13-24,No,DSL,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
2351-RRBUE,20.65,134.05,Femenino,No,Si,Si,7-12,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Cheque por Correo,Clientes Retenidos
5980-BDHPY,87.1,6230.1,Masculino,No,Si,No,> 60,Si,DSL,Si,Si,Si,Si,Si,Si,Un Año,Si,Transferencia Bancaria,Clientes Retenidos
1498-DQNRX,19.85,573.05,Femenino,No,Si,No,25-36,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
9469-WEJBT,90.35,3419.3,Masculino,No,Si,No,37-48,No,Fibra Optica,Si,Si,No,Si,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
3331-HQDTW,109.8,3587.25,Femenino,No,No,No,25-36,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Cheque por Correo,Clientes No Retenidos
9490-DFPMD,84.65,3541.35,Femenino,Si,No,No,37-48,Si,Fibra Optica,Si,No,No,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
2581-VKIRT,65.5,3801.3,Femenino,No,Si,Si,49-60,Si,DSL,Si,No,Si,Si,No,No,Dos Años,No,Cheque por Correo,Clientes Retenidos
5442-XSDCW,79.5,868.5,Masculino,No,Si,Si,7-12,No,Fibra Optica,Si,No,No,No,Si,No,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
7426-WEIJX,80.95,4859.1,Masculino,Si,Si,Si,49-60,Si,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
2851-MMUTZ,56.15,1439.35,Femenino,No,No,No,25-36,No,DSL,Si,No,Si,Si,No,No,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
3049-NDXFL,85.8,85.8,Femenino,No,No,No,1-6,Si,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,No,Cheque por Correo,Clientes No Retenidos
8580-AECUZ,79.1,79.1,Masculino,Si,No,No,1-6,No,Fibra Optica,Si,No,No,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
3307-TLCUD,34.4,592.75,Masculino,No,Si,No,13-24,Sin Servicio Telefonico,DSL,No,Si,No,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
6625-FLENO,20.75,1185.95,Masculino,No,Si,No,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
2967-MXRAV,18.8,18.8,Masculino,No,Si,Si,1-6,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Cheque por Correo,Clientes Retenidos
7963-GQRMY,44.3,134.5,Femenino,No,Si,Si,1-6,No,DSL,Si,No,No,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes No Retenidos
8189-HBVRW,90.8,4921.2,Femenino,No,No,No,49-60,Si,Fibra Optica,Si,Si,Si,No,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
4163-KIUHY,25.6,901.25,Masculino,No,No,No,25-36,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
1228-FZFRV,105.95,5341.8,Masculino,No,Si,Si,49-60,Si,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,No,Tarjeta de Credito,Clientes No Retenidos
3500-NSDOA,70.8,4859.95,Masculino,No,Si,Si,> 60,Si,DSL,Si,No,Si,Si,No,Si,Un Año,No,Tarjeta de Credito,Clientes Retenidos
1171-TYKUR,25.4,1139.2,Masculino,No,Si,No,37-48,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
3761-FLYZI,108.8,7082.45,Femenino,Si,Si,No,> 60,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
2058-DCJBE,69.75,324.6,Masculino,No,No,No,1-6,No,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
5364-XYIRR,94.65,4812.75,Masculino,No,Si,No,49-60,Si,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
4829-AUOAX,96.05,4399.5,Femenino,No,No,No,37-48,Si,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,No,Transferencia Bancaria,Clientes No Retenidos
1219-NNDDO,76.85,663.55,Femenino,No,No,No,7-12,Si,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
8388-DMKAE,20.25,174.65,Femenino,No,No,No,7-12,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
4403-BWPAY,24.8,321.7,Masculino,No,No,No,13-24,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,Si,Tarjeta de Credito,Clientes Retenidos
9659-QEQSY,115.65,5125.5,Femenino,No,No,No,37-48,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
5405-ZMYXQ,74.6,548.9,Femenino,No,No,No,7-12,Si,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
5047-LHVLY,50.15,50.15,Masculino,Si,No,Si,1-6,No,DSL,Si,Si,No,No,No,No,Mes a Mes,Si,Cheque por Correo,Clientes No Retenidos
1442-OKRJE,103.15,7031.3,Masculino,No,Si,Si,> 60,No,Fibra Optica,Si,Si,Si,No,Si,Si,Dos Años,Si,Transferencia Bancaria,Clientes Retenidos
4737-AQCPU,72.1,5016.65,Masculino,No,Si,Si,> 60,Si,DSL,Si,Si,Si,Si,No,No,Un Año,No,Tarjeta de Credito,Clientes Retenidos
9158-VCTQB,113.6,4594.95,Femenino,No,Si,No,37-48,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
2808-CHTDM,25.1,611.45,Femenino,No,Si,Si,13-24,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
6311-UEUME,78.9,2384.15,Femenino,No,No,No,25-36,No,Fibra Optica,Si,No,No,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
0793-TWELN,80.15,319.85,Femenino,No,No,No,1-6,Si,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
3283-WCWXT,25.4,153.3,Masculino,No,Si,Si,1-6,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
1060-ENTOF,105.4,7035.6,Femenino,Si,Si,No,> 60,Si,Fibra Optica,Si,Si,Si,Si,No,Si,Dos Años,Si,Tarjeta de Credito,Clientes Retenidos
0999-QXNSA,45.75,344.2,Masculino,Si,No,Si,7-12,No,DSL,Si,No,No,No,No,No,Mes a Mes,Si,Cheque por Correo,Clientes Retenidos
5451-MHQOF,24.45,1431.65,Masculino,No,Si,Si,49-60,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,Si,Cheque por Correo,Clientes Retenidos
4836-WNFNO,25.0,1849.2,Femenino,No,Si,No,> 60,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
9225-BZLNZ,85.25,6083.1,Masculino,No,Si,No,> 60,Si,DSL,Si,Si,Si,No,Si,Si,Un Año,Si,Cheque Electronico,Clientes Retenidos
0354-VXMJC,19.6,426.65,Masculino,No,Si,Si,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
4422-QVIJA,50.15,1655.35,Femenino,No,No,Si,25-36,Si,DSL,Si,No,No,No,No,No,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
9365-SRSZE,70.55,1943.9,Masculino,Si,Si,No,25-36,No,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
6839-ITVZJ,60.05,1616.15,Femenino,No,Si,Si,25-36,Si,DSL,Si,No,Si,Si,No,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
8332-OSJDW,26.4,314.95,Masculino,No,Si,Si,7-12,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Cheque por Correo,Clientes Retenidos
4735-BJKOU,20.15,804.85,Femenino,No,No,No,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
0274-JKUJR,58.85,465.7,Masculino,No,Si,Si,7-12,Sin Servicio Telefonico,DSL,No,Si,Si,No,Si,Si,Mes a Mes,No,Cheque por Correo,Clientes Retenidos
5740-YHGTW,97.55,6669.05,Masculino,No,Si,Si,> 60,Si,Fibra Optica,Si,No,Si,No,Si,No,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
8917-SZTTJ,19.65,1161.75,Masculino,No,Si,Si,49-60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
1696-MZVAU,25.25,947.75,Masculino,No,Si,Si,37-48,Sin Servicio Telefonico,DSL,No,No,No,No,No,No,Dos Años,Si,Tarjeta de Credito,Clientes Retenidos
7359-WWYJV,114.45,8375.05,Masculino,No,Si,No,> 60,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Un Año,No,Tarjeta de Credito,Clientes Retenidos
0375-HVGXO,34.7,34.7,Femenino,No,No,No,1-6,Sin Servicio Telefonico,DSL,No,No,No,No,Si,No,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
4906-ZHGPK,70.7,3770,Masculino,No,Si,Si,49-60,Si,DSL,Si,No,Si,Si,Si,No,Dos Años,Si,Cheque Electronico,Clientes Retenidos
8593-WHYHV,85.3,264.8,Masculino,No,No,No,1-6,Si,Fibra Optica,Si,No,No,No,No,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
3795-GWTRD,75.55,4707.85,Femenino,No,Si,Si,> 60,No,DSL,Si,Si,Si,Si,Si,No,Un Año,No,Tarjeta de Credito,Clientes Retenidos
1298-PHBTI,84.8,6152.4,Masculino,No,Si,Si,> 60,Si,Fibra Optica,Si,No,Si,Si,No,No,Un Año,Si,Cheque Electronico,Clientes Retenidos
6223-DHJGV,20.65,958.1,Femenino,No,No,No,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,Si,Cheque por Correo,Clientes Retenidos
6961-MJKBO,20.45,943,Masculino,No,No,No,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Transferencia Bancaria,Clientes Retenidos
6097-EQISJ,102.45,6615.15,Femenino,No,Si,Si,> 60,Si,Fibra Optica,Si,Si,Si,No,Si,Si,Dos Años,Si,Tarjeta de Credito,Clientes No Retenidos
4423-YLHDV,104.4,2200.25,Femenino,No,Si,No,13-24,Si,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,Si,Transferencia Bancaria,Clientes No Retenidos
8158-WPEZG,35.65,425.1,Masculino,No,No,No,7-12,Sin Servicio Telefonico,DSL,No,No,Si,Si,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
0107-YHINA,99.75,99.75,Masculino,No,No,Si,1-6,Si,Fibra Optica,Si,Si,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
4918-FYJNT,90.45,5044.8,Femenino,Si,Si,No,49-60,Si,Fibra Optica,Si,Si,Si,Si,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
0727-BNRLG,97.65,6743.55,Masculino,No,No,No,> 60,Si,Fibra Optica,Si,Si,Si,Si,Si,No,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
4854-CIDCF,73.85,196.4,Femenino,Si,No,No,1-6,No,Fibra Optica,Si,Si,No,No,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
8640-SDGKB,74.4,299.7,Masculino,No,No,No,1-6,No,DSL,Si,Si,No,Si,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes No Retenidos
3280-MRDOF,69.1,2093.9,Masculino,Si,No,No,25-36,Si,DSL,Si,Si,No,Si,Si,No,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
6435-SRWBJ,82.75,417.75,Femenino,No,No,No,1-6,Si,Fibra Optica,Si,Si,No,Si,No,No,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
9964-WBQDJ,24.4,1725.4,Femenino,No,Si,No,> 60,Si,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,Si,Tarjeta de Credito,Clientes Retenidos
6303-KFWSL,55.25,1620.2,Femenino,No,No,No,25-36,Si,DSL,Si,No,Si,No,No,No,Dos Años,Si,Cheque Electronico,Clientes Retenidos
1702-CCFNJ,61.35,3169.55,Masculino,No,Si,No,49-60,Si,DSL,Si,No,Si,Si,No,No,Mes a Mes,No,Transferencia Bancaria,Clientes Retenidos
8932-CZHRQ,76.75,5233.25,Masculino,No,No,No,> 60,Si,DSL,Si,Si,Si,No,No,Si,Dos Años,No,Tarjeta de Credito,Clientes Retenidos
0386-CWRGM,19.4,967.85,Femenino,No,Si,Si,37-48,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
5515-RUGKN,54.75,438.05,Masculino,No,No,No,7-12,No,DSL,Si,No,No,No,No,Si,Mes a Mes,Si,Tarjeta de Credito,Clientes Retenidos
0404-AHASP,19.7,1421.9,Masculino,No,Si,No,> 60,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Tarjeta de Credito,Clientes Retenidos
7279-NMVJC,19.9,323.15,Femenino,No,No,No,13-24,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Dos Años,No,Transferencia Bancaria,Clientes Retenidos
2081-VEYEH,107.95,318.6,Masculino,No,No,No,1-6,No,Fibra Optica,Si,Si,Si,Si,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
6407-UTSLV,83.8,163.7,Femenino,Si,No,No,1-6,No,Fibra Optica,Si,No,Si,No,Si,No,Mes a Mes,Si,Transferencia Bancaria,Clientes Retenidos
4116-TZAQJ,74.25,639.65,Femenino,No,No,No,7-12,No,Fibra Optica,Si,No,No,No,No,No,Mes a Mes,Si,Tarjeta de Credito,Clientes No Retenidos
9060-HJJRW,56.4,2928.5,Femenino,No,No,No,49-60,Sin Servicio Telefonico,DSL,No,Si,Si,No,Si,Si,Dos Años,Si,Tarjeta de Credito,Clientes Retenidos
2587-YNLES,20.1,100.35,Femenino,No,Si,Si,1-6,No,No tiene Servicio Internet,Si,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Sin Servicio Internet,Un Año,No,Cheque por Correo,Clientes Retenidos
7398-SKNQZ,94.9,273.2,Femenino,No,Si,No,1-6,Si,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
5935-FCCNB,94.2,1608.15,Femenino,Si,No,No,13-24,Si,Fibra Optica,Si,No,No,No,Si,Si,Mes a Mes,Si,Cheque Electronico,Clientes Retenidos
1958-RNRKS,49.9,1441.95,Masculino,No,Si,No,25-36,Si,DSL,Si,No,No,No,No,No,Mes a Mes,No,Cheque Electronico,Clientes Retenidos
